,isbn,isbn13,authors,publicationYear,originalTitle,title,languageCode,imageUrl,smallImageUrl
4112,330411969,9780330411970.0,C.J. Sansom,2003.0,Dissolution,"Dissolution (Matthew Shardlake, #1)",eng,https://images.gr-assets.com/books/1329914905m/138685.jpg,https://images.gr-assets.com/books/1329914905s/138685.jpg
4113,689872992,9780689872990.0,Lisi Harrison,2004.0,"The Clique (The Clique, #1)","The Clique (The Clique, #1)",en-GB,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4114,805092994,9780805093000.0,Elizabeth Kolbert,2014.0,The Sixth Extinction: An Unnatural History,The Sixth Extinction: An Unnatural History,eng,https://images.gr-assets.com/books/1372677697m/17910054.jpg,https://images.gr-assets.com/books/1372677697s/17910054.jpg
4115,60885599,9780060885600.0,Ben Fountain,2012.0,Billy Lynn's Long Halftime Walk,Billy Lynn's Long Halftime Walk,eng,https://images.gr-assets.com/books/1336052759m/13325079.jpg,https://images.gr-assets.com/books/1336052759s/13325079.jpg
4116,1594481717,9781594481710.0,Daniel H. Pink,2004.0,A Whole New Mind: Why Right-Brainers Will Rule the Future,A Whole New Mind: Why Right-Brainers Will Rule the Future,eng,https://images.gr-assets.com/books/1309284710m/99315.jpg,https://images.gr-assets.com/books/1309284710s/99315.jpg
4117,1573223328,9781573223320.0,Lian Hearn,2002.0,Across the Nightingale Floor ,"Across the Nightingale Floor (Tales of the Otori, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4118,553804367,9780553804360.0,"Stephen Hawking, Leonard Mlodinow",2005.0,A Briefer History of Time,A Briefer History of Time,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4119,141026162,9780141026170.0,Richard Dawkins,1986.0,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4120,749932988,9780749932980.0,Nora Roberts,2002.0,"Face the Fire (Three Sisters Island, #3)","Face the Fire (Three Sisters Island, #3)",eng,https://images.gr-assets.com/books/1330175555m/59822.jpg,https://images.gr-assets.com/books/1330175555s/59822.jpg
4121,1250046394,9781250046390.0,Ronald H. Balson,2010.0,Once We Were Brothers,Once We Were Brothers,en-GB,https://images.gr-assets.com/books/1376835596m/17834834.jpg,https://images.gr-assets.com/books/1376835596s/17834834.jpg
4123,553588249,9780553588250.0,Dean Koontz,2004.0,Life Expectancy,Life Expectancy,eng,https://images.gr-assets.com/books/1308458308m/16435.jpg,https://images.gr-assets.com/books/1308458308s/16435.jpg
4124,1423110706,9781423110700.0,Cinda Williams Chima,2008.0,The Dragon Heir,"The Dragon Heir (The Heir Chronicles, #3)",eng,https://images.gr-assets.com/books/1304657191m/2866413.jpg,https://images.gr-assets.com/books/1304657191s/2866413.jpg
4125,1416950095,9781416950100.0,Ellen Hopkins,2010.0,"Fallout (Crank, #3)","Fallout (Crank, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4126,425175405,9780425175410.0,Patricia Cornwell,1999.0,Black Notice,"Black Notice (Kay Scarpetta, #10)",en-US,https://images.gr-assets.com/books/1388461944m/123598.jpg,https://images.gr-assets.com/books/1388461944s/123598.jpg
4127,316393878,9780316393870.0,Emma Donoghue,2016.0,The Wonder,The Wonder,eng,https://images.gr-assets.com/books/1463229441m/28449257.jpg,https://images.gr-assets.com/books/1463229441s/28449257.jpg
4128,345494857,9780345494860.0,Alison Weir,2006.0, Innocent Traitor,Innocent Traitor,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4129,345463153,9780345463160.0,John Irving,2001.0,The Fourth Hand,The Fourth Hand,eng,https://images.gr-assets.com/books/1375776688m/4656.jpg,https://images.gr-assets.com/books/1375776688s/4656.jpg
4130,380730359,9780380730350.0,Dennis Lehane,1998.0,"Gone, Baby, Gone","Gone, Baby, Gone (Kenzie & Gennaro, #4)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4131,,9780316905730.0,Darren Shan,2000.0,"Tunnels of Blood (Cirque du Freak, #3) ","Tunnels of Blood (Cirque Du Freak, #3)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4132,345471172,9780345471180.0,Kristin Hannah,1999.0,On Mystic Lake,On Mystic Lake,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4133,553581554,9780553581550.0,Iris Johansen,1999.0,The Killing Game,"The Killing Game (Eve Duncan, #2)",eng,https://images.gr-assets.com/books/1314902885m/78131.jpg,https://images.gr-assets.com/books/1314902885s/78131.jpg
4134,1442484233,9781442484240.0,Michelle Hodkin,2014.0,The Retribution of Mara Dyer,"The Retribution of Mara Dyer (Mara Dyer, #3)",eng,https://images.gr-assets.com/books/1417969205m/15768409.jpg,https://images.gr-assets.com/books/1417969205s/15768409.jpg
4135,1400082544,9781400082540.0,Rachael Ray,2005.0,Rachael Ray 365: No Repeats--A Year of Deliciously Different Dinners (A 30-Minute Meal Cookbook),Rachael Ray 365: No Repeats: A Year of Deliciously Different Dinners,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4136,312342020,9780312342030.0,Augusten Burroughs,2008.0,A Wolf at the Table,A Wolf at the Table,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4137,076534775X,9780765347760.0,Orson Scott Card,1987.0,Alvin Maker: Seventh Son,"Seventh Son (Tales of Alvin Maker, #1)",eng,https://images.gr-assets.com/books/1327295457m/40290.jpg,https://images.gr-assets.com/books/1327295457s/40290.jpg
4138,60790598,9780060790590.0,Michael Chabon,1988.0,The Mysteries of Pittsburgh,The Mysteries of Pittsburgh,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4139,60518502,9780060518510.0,James L. Swanson,2006.0,Manhunt: The 12-Day Chase for Lincoln's Killer,Manhunt: The 12-Day Chase for Lincoln's Killer,en-US,https://images.gr-assets.com/books/1344193262m/146274.jpg,https://images.gr-assets.com/books/1344193262s/146274.jpg
4140,7233701,9780007233700.0,Cecelia Ahern,2009.0,The Book of Tomorrow,The Book of Tomorrow,eng,https://images.gr-assets.com/books/1276970678m/6631792.jpg,https://images.gr-assets.com/books/1276970678s/6631792.jpg
4141,1423147952,9781423147950.0,Ally Carter,2011.0,Uncommon Criminals,"Uncommon Criminals (Heist Society, #2)",,https://images.gr-assets.com/books/1298155996m/10327303.jpg,https://images.gr-assets.com/books/1298155996s/10327303.jpg
4142,62235672,9780062235670.0,Kasie West,2014.0,On the Fence,On the Fence,eng,https://images.gr-assets.com/books/1383229604m/18298225.jpg,https://images.gr-assets.com/books/1383229604s/18298225.jpg
4144,375913750,9780375913750.0,Jerry Spinelli,2007.0,"Love, Stargirl","Love, Stargirl (Stargirl, #2)",,https://images.gr-assets.com/books/1320395760m/846984.jpg,https://images.gr-assets.com/books/1320395760s/846984.jpg
4145,307381463,9780307381460.0,Michelle Moran,2007.0,Nefertiti,Nefertiti,en-US,https://images.gr-assets.com/books/1320449831m/481446.jpg,https://images.gr-assets.com/books/1320449831s/481446.jpg
4146,1592406599,9781592406590.0,David McRaney,2011.0,‎You Are Not So Smart‎,"You Are Not So Smart: Why You Have Too Many Friends on Facebook, Why Your Memory Is Mostly Fiction, and 46 Other Ways You're Deluding Yourself",en-US,https://images.gr-assets.com/books/1391879112m/11709037.jpg,https://images.gr-assets.com/books/1391879112s/11709037.jpg
4147,553578529,9780553578520.0,Sara Donati,1998.0,Into the Wilderness,"Into the Wilderness (Wilderness, #1)",eng,https://images.gr-assets.com/books/1320395200m/72854.jpg,https://images.gr-assets.com/books/1320395200s/72854.jpg
4148,140443339,9780140443330.0,"Aeschylus, Robert Fagles, William Bedell Stanford",-458.0,Ὀρέστεια,"The Oresteia  (Ορέστεια, #1-3)",eng,https://images.gr-assets.com/books/1391822282m/1519.jpg,https://images.gr-assets.com/books/1391822282s/1519.jpg
4149,312655479,9780312655470.0,Louise Penny,2013.0,How the Light Gets In,"How the Light Gets In (Chief Inspector Armand Gamache, #9)",eng,https://images.gr-assets.com/books/1364312402m/17167084.jpg,https://images.gr-assets.com/books/1364312402s/17167084.jpg
4150,1581344988,9781581344980.0,John Piper,2003.0,Don't Waste Your Life,Don't Waste Your Life,,https://images.gr-assets.com/books/1369824233m/347656.jpg,https://images.gr-assets.com/books/1369824233s/347656.jpg
4151,307376656,9780307376660.0,Ildefonso Falcones,2006.0,La catedral del mar,La catedral del mar,spa,https://images.gr-assets.com/books/1366301973m/54984.jpg,https://images.gr-assets.com/books/1366301973s/54984.jpg
4152,345425502,9780345425510.0,Alison Weir,1996.0,The Life of Elizabeth I,The Life of Elizabeth I,en-US,https://images.gr-assets.com/books/1320433923m/111222.jpg,https://images.gr-assets.com/books/1320433923s/111222.jpg
4153,1592975038,9781592975040.0,The Church of Jesus Christ of Latter-day Saints,1950.0,"The Book of Mormon, Doctrine and Covenants, the Pearl of Great Price","Book of Mormon, Doctrine and Covenants, Pearl of Great Price",,https://images.gr-assets.com/books/1396619969m/747061.jpg,https://images.gr-assets.com/books/1396619969s/747061.jpg
4154,044657922X,9780446579220.0,"Jon Stewart, Rory Albanese, Kevin Bleyer, Rich Bloomquist, Steve Bodow, Tim Carvell, Wyatt Cenac, Hallie Haglund, J.R. Havlan, David Javerbaum, Elliott Kalan, Josh Lieb, Sam Means, Jo Miller, John Oliver, Daniel Radosh, Jason Ross",2010.0,Earth: A Visitor's Guide to the Human Race ,Earth (The Book): A Visitor's Guide to the Human Race,eng,https://images.gr-assets.com/books/1344264519m/8163722.jpg,https://images.gr-assets.com/books/1344264519s/8163722.jpg
4155,373210035,9780373210040.0,Rachel Vincent,2009.0,My Soul to Take,"My Soul to Take (Soul Screamers, #1)",eng,https://images.gr-assets.com/books/1454287869m/6315602.jpg,https://images.gr-assets.com/books/1454287869s/6315602.jpg
4156,1571740562,9781571740560.0,Neale Donald Walsch,1996.0,Conversations With God. An Uncommon Dialogue. Book 2,"Conversations With God: An Uncommon Dialogue, Book 2",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4157,62071130,9780062071130.0,Brodi Ashton,2012.0,Everneath,"Everneath (Everneath, #1)",en-US,https://images.gr-assets.com/books/1340210035m/9413044.jpg,https://images.gr-assets.com/books/1340210035s/9413044.jpg
4158,739328271,9780739328280.0,Janet Evanovich,2009.0,Plum Spooky,"Plum Spooky (Stephanie Plum, #14.5)",eng,https://images.gr-assets.com/books/1320400804m/3400816.jpg,https://images.gr-assets.com/books/1320400804s/3400816.jpg
4159,60527986,9780060527980.0,Paulo Coelho,1997.0,Manual do guerreiro da luz,Warrior of the Light,en-US,https://images.gr-assets.com/books/1359135200m/1426.jpg,https://images.gr-assets.com/books/1359135200s/1426.jpg
4161,385522266,9780385522270.0,Jon Krakauer,2008.0,Where Men Win Glory: The Odyssey of Pat Tillman,Where Men Win Glory: The Odyssey of Pat Tillman,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4162,800793013,9780800793010.0,"Brother Andrew, Elizabeth Sherrill, John Sherrill",1964.0,God's Smuggler,God's Smuggler,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4163,307595129,9780307595130.0,J. Courtney Sullivan,2011.0,Maine,Maine,,https://images.gr-assets.com/books/1295996313m/9923372.jpg,https://images.gr-assets.com/books/1295996313s/9923372.jpg
4164,006233638X,9780062336380.0,Kasie West,2015.0,Fill-in boyfrined,The Fill-In Boyfriend,eng,https://images.gr-assets.com/books/1414605032m/18660447.jpg,https://images.gr-assets.com/books/1414605032s/18660447.jpg
4165,553376055,9780553376050.0,Meg Rosoff,2004.0,How I Live Now,How I Live Now,eng,https://images.gr-assets.com/books/1327870252m/161426.jpg,https://images.gr-assets.com/books/1327870252s/161426.jpg
4166,439856264,9780439856260.0,Garth Nix,2003.0,Mister Monday,"Mister Monday (The Keys to the Kingdom, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4167,778328791,9780778328800.0,Heather Gudenkauf,2011.0,These things hidden,These Things Hidden,,https://images.gr-assets.com/books/1296001564m/9166559.jpg,https://images.gr-assets.com/books/1296001564s/9166559.jpg
4168,1561483397,9781561483400.0,"Dawn J. Ranck, Phyllis Pellman Good",2000.0,Fix-It and Forget-It Cookbook: Feasting with Your Slow Cooker,Fix-It and Forget-It Cookbook: Feasting with Your Slow Cooker,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4169,1595142517,9781595142510.0,"Lili St. Crow, Lilith Saintcrow",2009.0,Strange Angels,"Strange Angels (Strange Angels, #1)",eng,https://images.gr-assets.com/books/1331244487m/6006518.jpg,https://images.gr-assets.com/books/1331244487s/6006518.jpg
4170,786886307,9780786886300.0,"Malika Oufkir, Michèle Fitoussi",1999.0,La Prisonnière,Stolen Lives: Twenty Years in a Desert Jail,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4171,399155813,9780399155820.0,Nora Roberts,2009.0,Black Hills,Black Hills,en-US,https://images.gr-assets.com/books/1303019108m/6013511.jpg,https://images.gr-assets.com/books/1303019108s/6013511.jpg
4172,078512179X,9780785121790.0,"Mark Millar, Steve McNiven, Dexter Vines, Morry Hollowell",2006.0,Civil War: A Marvel Comics Event,Civil War: A Marvel Comics Event,eng,https://images.gr-assets.com/books/1345813608m/91714.jpg,https://images.gr-assets.com/books/1345813608s/91714.jpg
4173,805421300,9780805421310.0,"Kim Carpenter, John R. Perry, Krickitt Carpenter",2000.0,The Vow: The Kim and Krickitt Carpenter Story,The Vow: The Kim & Krickitt Carpenter Story,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4174,143913376X,9781439133770.0,Robert A. Heinlein,1951.0,The Puppet Masters,The Puppet Masters,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4176,307119408,9780307119410.0,Mercer Mayer,1983.0,Just Go to Bed,Just Go to Bed,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4177,316403431,9780316403440.0,Maria Semple,2016.0,,Today Will Be Different,,https://images.gr-assets.com/books/1491367278m/28449270.jpg,https://images.gr-assets.com/books/1491367278s/28449270.jpg
4178,345470583,9780345470580.0,"CLAMP, William Flanagan",2003.0,xxxHOLiC #1,"xxxHolic, Vol. 1 (xxxHOLiC, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4179,039541668X,9780395416690.0,"Harry Allard, James  Marshall",1982.0,Miss Nelson Is Back,"Miss Nelson Is Back (Miss Nelson, #2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4180,553572393,9780553572390.0,Kim Stanley Robinson,1994.0,Green Mars,"Green Mars (Mars Trilogy, #2)",en-GB,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4181,756402980,9780756402980.0,Tad Williams,1993.0,"To Green Angel Tower (Memory, Sorrow, and Thorn, #3)","To Green Angel Tower (Memory, Sorrow, and Thorn, #3)",eng,https://images.gr-assets.com/books/1347824309m/28691.jpg,https://images.gr-assets.com/books/1347824309s/28691.jpg
4182,744549515,9780744549520.0,"Oscar Wilde, Inga Moore",1887.0,The Canterville Ghost,The Canterville Ghost,eng,https://images.gr-assets.com/books/1363935696m/45685.jpg,https://images.gr-assets.com/books/1363935696s/45685.jpg
4183,345529375,9780345529370.0,"Bryan Lee O'Malley, Nathan Fairbairn",2014.0,Seconds: A Graphic Novel,Seconds,eng,https://images.gr-assets.com/books/1399502867m/18630542.jpg,https://images.gr-assets.com/books/1399502867s/18630542.jpg
4185,1402735421,9781402735420.0,Jenő Barcsay,1953.0,Művészeti Anatómia,Anatomy for the Artist,,https://images.gr-assets.com/books/1328858785m/327246.jpg,https://images.gr-assets.com/books/1328858785s/327246.jpg
